Time_taken (min),Distance_km,Road_traffic_density,Delivery_person_Age,Delivery_person_Ratings,multiple_deliveries,Order_Hour
39,3.105091096509636,2,25.0,4.4,1.0,11.0
26,3.105369890908668,0,37.0,4.8,0.0,8.0
15,12.161642370389037,3,39.0,4.5,1.0,19.0
29,20.179033045443177,3,33.0,4.9,1.0,19.0
17,9.314115494737472,3,22.0,4.6,1.0,21.0
20,16.902609492881677,0,33.0,5.0,1.0,22.0
19,1.5525876685610625,0,21.0,4.5,1.0,10.0
38,4.610035602260694,3,31.0,4.8,1.0,20.0
34,13.682516298592299,1,38.0,4.1,1.0,17.0
27,13.682511992314726,0,31.0,4.6,0.0,23.0
38,12.41960204102968,1,23.0,4.1,0.0,17.0
26,4.528183776759067,1,27.0,4.8,1.0,17.0
29,11.936703507445106,0,24.0,4.5,1.0,22.0
20,1.509467584367178,0,23.0,4.7,1.0,11.0
28,9.363935309152732,0,35.0,4.8,1.0,23.0
43,16.72211837577326,1,30.0,5.0,2.0,18.0
29,1.5293705867132357,2,35.0,5.0,1.0,11.0
27,6.2323920207909005,1,34.0,4.6,1.0,15.0
25,13.409281444578205,3,23.0,4.6,1.0,20.0
20,19.66102221350665,0,31.0,4.8,0.0,22.0
27,7.7625474744641085,3,28.0,4.6,1.0,19.0
19,4.6575909554297805,0,29.0,4.8,1.0,22.0
29,8.938097379311301,1,39.0,4.5,1.0,18.0
22,9.157620842369019,0,28.0,4.2,1.0,0.0
18,3.0405702571576674,0,38.0,4.8,1.0,9.0
39,12.580267822400963,3,35.0,3.7,1.0,21.0
41,12.099122314389794,3,36.0,3.5,0.0,19.0
25,1.5204704557283455,0,31.0,4.8,1.0,10.0
25,12.253528674537144,0,39.0,5.0,1.0,22.0
13,1.558137239175215,0,26.0,4.6,1.0,10.0
29,1.572533729286321,2,23.0,4.9,0.0,11.0
17,12.236723616598548,0,26.0,4.6,0.0,23.0
32,1.5322015943257514,2,39.0,4.6,1.0,11.0
24,4.469620875558295,0,39.0,5.0,0.0,23.0
16,4.66364460686909,1,37.0,5.0,1.0,17.0
27,19.87743959766233,1,22.0,4.5,1.0,17.0
32,6.29013467763468,2,30.0,4.1,0.0,12.0
28,4.663432201620595,3,34.0,4.5,0.0,20.0
25,6.080882967594328,1,20.0,4.7,1.0,16.0
26,1.5324173514302288,0,32.0,4.9,1.0,11.0
32,13.611428630407849,3,35.0,4.3,1.0,20.0
19,19.760080920474554,3,39.0,4.7,1.0,19.0
22,6.181400210650747,2,23.0,4.5,1.0,14.0
25,4.65715978228187,3,29.0,4.7,0.0,19.0
12,7.761498257466441,0,30.0,4.9,0.0,23.0
26,19.840099821486536,0,39.0,4.6,1.0,22.0
14,4.544085706303389,1,22.0,4.7,1.0,17.0
24,7.546888128063204,3,22.0,5.0,0.0,21.0
39,6.232152800668749,2,20.0,4.3,2.0,13.0
34,14.15280068944862,3,35.0,3.7,0.0,21.0
30,17.07799287216204,1,33.0,4.8,1.0,18.0
17,9.175193844437826,1,25.0,4.7,1.0,17.0
17,7.790109178658858,0,36.0,4.7,0.0,22.0
53,13.68092007746041,3,31.0,4.6,0.0,20.0
53,13.63127120906983,3,33.0,4.6,1.0,20.0
38,12.435005114517457,1,27.0,4.0,0.0,18.0
29,10.906379593113723,1,36.0,4.9,1.0,17.0
23,3.059460076834105,0,25.0,4.8,1.0,8.0
16,4.610456146048326,1,32.0,4.7,0.0,17.0
14,9.055364789945113,0,28.0,4.8,0.0,22.0
22,12.293745665244252,1,23.0,4.6,0.0,18.0
27,1.5125746930783428,0,28.0,4.1,0.0,8.0
49,16.659890497111146,1,35.0,4.8,3.0,18.0
11,9.181151801248024,1,27.0,4.5,1.0,18.0
18,11.916582838288104,3,27.0,4.5,1.0,21.0
22,4.56126563284071,0,34.0,4.9,0.0,23.0
33,19.62733175349919,3,34.0,4.4,1.0,21.0
37,19.88997830374344,1,27.0,4.4,1.0,18.0
29,4.39541794892745,3,37.0,4.7,1.0,21.0
18,4.663772762376294,0,38.0,4.9,1.0,22.0
33,10.705559922396555,3,22.0,5.0,1.0,21.0
33,10.906036622245484,1,24.0,4.8,1.0,18.0
24,19.688308620509062,0,28.0,4.6,1.0,23.0
51,12.580267822400963,3,35.0,4.0,1.0,22.0
32,12.42069253996503,1,29.0,5.0,1.0,17.0
39,10.703215446671857,3,30.0,5.0,2.0,19.0
32,4.561112369847916,3,26.0,4.0,1.0,21.0
39,16.635451215537916,3,34.0,4.1,1.0,20.0
29,13.611428630407849,3,37.0,4.7,1.0,19.0
29,13.989852322089257,0,36.0,4.8,1.0,23.0
27,4.610254758948449,1,35.0,4.7,0.0,17.0
18,9.435201537430714,1,33.0,4.7,1.0,18.0
44,13.631330662170873,3,35.0,4.9,1.0,20.0
15,7.547357671334388,0,39.0,4.6,0.0,22.0
21,10.723286946137813,0,35.0,4.7,1.0,22.0
10,4.464808750409879,0,24.0,4.6,1.0,23.0
41,12.07439552568561,3,36.0,3.7,1.0,21.0
38,20.44292976252901,3,37.0,4.2,2.0,20.0
47,10.868667520702992,3,25.0,4.7,0.0,21.0
10,4.476833260713621,3,23.0,4.9,0.0,19.0
23,13.788747286078188,0,38.0,4.5,1.0,22.0
31,16.787858845426342,1,26.0,4.6,1.0,17.0
21,1.5525722988574742,2,29.0,4.7,0.0,12.0
31,7.448311138215936,3,38.0,4.7,1.0,19.0
11,3.059554247595471,0,21.0,4.8,1.0,11.0
23,16.849904095492622,0,22.0,4.5,1.0,23.0
35,16.85361872985359,3,26.0,4.0,0.0,20.0
18,17.077821017427635,3,26.0,4.6,1.0,20.0
13,3.105095437473336,0,20.0,4.9,0.0,10.0
48,20.44292976252901,3,35.0,4.9,1.0,19.0
15,10.756990051436132,0,32.0,4.6,0.0,23.0
28,7.8626681674103684,0,36.0,4.9,1.0,22.0
32,13.82927367256702,3,37.0,3.5,1.0,21.0
31,1.529751878579505,0,38.0,4.2,1.0,9.0
34,9.314908769971195,3,39.0,4.6,2.0,20.0
26,16.637054384885012,0,22.0,5.0,1.0,23.0
18,7.772282029629311,0,39.0,4.6,1.0,23.0
33,13.392612276663236,1,38.0,3.5,1.0,18.0
34,9.313347514768024,0,30.0,4.2,1.0,23.0
28,6.037225392443855,2,31.0,4.5,0.0,15.0
22,13.620979500078569,3,24.0,4.8,0.0,20.0
32,20.85157880964364,3,31.0,3.8,1.0,22.0
28,9.327055824816654,3,31.0,4.9,1.0,19.0
27,7.763485791200292,3,28.0,4.9,1.0,19.0
38,20.206804295781904,1,37.0,3.5,2.0,17.0
16,4.469223038792308,1,31.0,4.7,1.0,18.0
19,12.099122314389794,0,27.0,4.6,0.0,22.0
19,3.1051455399287056,0,22.0,4.6,1.0,10.0
15,9.314920531574971,0,21.0,4.7,0.0,23.0
31,7.600983953739401,1,32.0,5.0,0.0,18.0
29,3.0250598092773755,0,36.0,4.7,0.0,9.0
20,12.293677673573285,0,36.0,4.6,1.0,23.0
17,3.1088209178699793,0,29.0,4.6,1.0,8.0
20,19.364277132208514,3,20.0,4.7,1.0,20.0
36,17.166080388499672,3,22.0,4.6,1.0,20.0
18,4.717601092054723,3,27.0,5.0,0.0,19.0
22,3.105095437473336,0,25.0,4.3,0.0,9.0
28,3.0589506421330555,0,39.0,5.0,1.0,9.0
16,12.420750390870612,1,27.0,4.8,0.0,17.0
27,17.09752652782741,3,25.0,4.7,1.0,19.0
33,10.642283429605715,1,36.0,3.6,0.0,17.0
27,4.5609611913435995,3,21.0,4.9,1.0,19.0
20,20.44292976252901,1,24.0,4.9,0.0,17.0
17,12.435806041180756,0,30.0,4.9,1.0,23.0
24,7.562364213495008,1,20.0,4.8,1.0,18.0
41,11.91712870001259,3,31.0,3.8,1.0,20.0
19,7.441086731738386,1,36.0,4.7,1.0,18.0
49,10.757499697083244,3,33.0,4.6,1.0,21.0
31,20.08073723498421,3,22.0,4.4,1.0,20.0
45,10.86728673513013,3,32.0,4.7,1.0,22.0
15,7.660957436559021,1,24.0,4.8,1.0,17.0
22,20.887400289948943,0,31.0,4.9,1.0,22.0
41,14.021812013196106,3,37.0,3.7,2.0,21.0
39,19.661098170299198,1,31.0,4.3,0.0,17.0
26,9.075423573606574,3,34.0,4.7,1.0,21.0
25,6.058876303739157,2,37.0,4.7,1.0,12.0
16,1.5126021292430176,0,34.0,5.0,1.0,10.0
39,19.883251553020397,3,32.0,4.5,1.0,20.0
22,1.5545063790428728,0,20.0,5.0,0.0,9.0
33,12.233735310134827,1,32.0,4.1,1.0,18.0
31,6.232193723015724,2,35.0,5.0,1.0,12.0
20,19.76188003558724,1,22.0,4.7,1.0,17.0
24,17.07644834661623,3,28.0,4.7,1.0,19.0
39,19.91059239709516,1,37.0,4.0,1.0,17.0
35,10.42769256917753,3,27.0,4.6,1.0,19.0
19,10.865584127340643,3,22.0,4.8,1.0,20.0
29,1.532229188735096,0,37.0,4.7,1.0,8.0
25,6.128363939648455,2,36.0,4.6,0.0,12.0
25,19.87743959766233,3,25.0,4.8,0.0,21.0
48,12.463941144204773,1,35.0,4.6,2.0,18.0
16,4.5611524272563715,1,39.0,4.5,1.0,18.0
16,7.8626681674103684,1,32.0,4.6,1.0,17.0
26,7.772252870923808,1,39.0,5.0,0.0,18.0
33,7.6508628104371885,3,38.0,4.4,1.0,19.0
38,17.076492495612452,1,34.0,3.5,1.0,17.0
28,3.01882678715419,0,35.0,4.7,0.0,10.0
28,4.596666925181527,1,27.0,4.8,1.0,17.0
38,10.72504264384306,3,30.0,3.8,1.0,21.0
10,1.489777721651655,0,22.0,4.8,0.0,10.0
28,10.724960763776828,1,27.0,4.5,1.0,18.0
15,7.573406195224182,1,29.0,4.6,0.0,18.0
40,13.7884543583669,0,36.0,4.7,1.0,23.0
48,5.952942537915231,2,35.0,4.0,2.0,12.0
10,3.0250598092773755,2,29.0,5.0,0.0,11.0
14,9.07534450196205,3,29.0,4.6,1.0,21.0
18,6.049956259946466,1,29.0,4.8,1.0,15.0
19,1.5092307910796248,0,37.0,4.7,0.0,10.0
18,1.5525629397903205,0,22.0,4.7,1.0,9.0
38,12.209856560906529,3,29.0,4.3,1.0,20.0
15,4.663419307399213,0,30.0,4.8,0.0,22.0
20,1.5147873459323735,0,25.0,4.0,1.0,9.0
41,16.659963190057415,0,36.0,4.4,2.0,22.0
39,12.103166363270562,0,32.0,3.8,2.0,22.0
32,6.147404652636645,2,20.0,4.8,1.0,13.0
40,12.162012260678955,3,36.0,4.3,1.0,21.0
17,13.968842021961057,0,30.0,4.8,0.0,23.0
15,5.958820916622007,1,32.0,4.8,1.0,15.0
20,1.572533729286321,0,32.0,4.9,0.0,9.0
32,6.210060323088704,2,34.0,4.0,0.0,14.0
29,1.529751878579505,0,32.0,4.8,1.0,9.0
24,9.074573554008944,1,24.0,4.8,1.0,18.0
21,6.120777222727992,1,24.0,5.0,0.0,15.0
28,14.15280068944862,0,38.0,4.6,1.0,23.0
48,10.704672233866505,1,36.0,4.5,1.0,18.0
30,10.881197531246407,3,34.0,4.7,0.0,21.0
15,7.683918689074729,0,24.0,4.5,1.0,23.0
47,10.485823064915824,3,30.0,4.2,3.0,19.0
27,1.5293705867132357,2,32.0,4.6,1.0,11.0
25,10.417061581463948,0,24.0,5.0,1.0,22.0
24,12.161009703058534,0,24.0,4.9,0.0,22.0
21,4.561113588992224,1,23.0,4.9,1.0,18.0
33,16.385802266862793,1,21.0,4.5,2.0,18.0
28,16.388478196037884,0,32.0,4.8,1.0,22.0
26,14.04460087552295,0,33.0,5.0,1.0,23.0
30,4.560740459631507,3,33.0,4.8,1.0,19.0
29,12.417687564200063,1,23.0,4.9,1.0,17.0
16,13.610877575672198,1,23.0,4.5,1.0,17.0
25,4.469557550709276,3,24.0,5.0,1.0,19.0
44,10.587113705075845,3,30.0,4.8,1.0,21.0
38,8.937880155829204,1,32.0,4.1,0.0,17.0
27,12.43525673518922,3,22.0,4.9,1.0,21.0
31,7.447061074885405,3,38.0,4.3,1.0,21.0
17,3.018883117682491,0,27.0,4.9,1.0,8.0
34,17.074806111801863,3,32.0,4.1,1.0,21.0
26,20.253584375809147,3,20.0,4.9,0.0,21.0
34,4.395412768889443,1,34.0,4.3,1.0,17.0
24,14.045114628498522,3,22.0,4.8,1.0,19.0
27,20.178298581848242,1,26.0,4.9,1.0,18.0
15,10.60216485230212,1,20.0,4.8,0.0,18.0
16,14.021750803377119,0,35.0,5.0,1.0,23.0
22,3.145067434621583,2,26.0,4.8,0.0,12.0
20,3.018841258628892,0,30.0,4.6,0.0,9.0
12,12.081296070553403,0,22.0,4.8,0.0,23.0
44,19.659373527443684,3,30.0,4.7,1.0,19.0
42,19.762388480864143,1,32.0,4.8,1.0,17.0
32,9.314044064891696,1,37.0,4.9,1.0,18.0
22,4.528289130580048,1,25.0,4.7,0.0,18.0
48,6.04999326769204,2,38.0,5.0,3.0,14.0
23,6.232373004507649,2,24.0,4.7,1.0,12.0
35,13.405500819756533,3,26.0,4.7,1.0,20.0
27,6.081595038517862,1,26.0,4.7,1.0,17.0
27,12.42075005031367,3,27.0,4.8,1.0,19.0
31,3.01882678715419,2,34.0,5.0,1.0,11.0
13,16.851875921653388,0,23.0,4.6,0.0,22.0
21,4.717601092054723,3,24.0,5.0,0.0,20.0
31,13.830131455506187,3,33.0,3.9,1.0,21.0
19,4.674318760489487,0,26.0,4.7,0.0,22.0
31,7.449051156906713,3,36.0,4.7,1.0,20.0
26,3.145067434621583,2,36.0,4.7,1.0,11.0
43,12.580267822400963,3,26.0,4.7,1.0,19.0
29,7.772809995408273,3,30.0,4.8,0.0,20.0
26,12.256687342592269,3,24.0,4.8,0.0,21.0
21,16.63495545420892,1,33.0,4.9,0.0,17.0
44,17.09752652782741,3,32.0,4.6,0.0,20.0
33,9.326577421221064,3,36.0,4.8,0.0,20.0
14,7.772809995408273,3,23.0,4.5,1.0,19.0
21,17.09752492719776,3,23.0,4.8,0.0,21.0
35,16.3938118808,0,32.0,3.5,1.0,23.0
25,6.2178514120156425,2,34.0,5.0,1.0,13.0
17,1.5203447277401048,0,21.0,4.5,1.0,9.0
43,10.56497410160339,3,23.0,4.3,1.0,19.0
26,2.9303382895478234,0,39.0,4.5,0.0,9.0
18,5.968814211616434,1,23.0,4.9,1.0,15.0
37,20.20642094372373,3,37.0,4.5,1.0,21.0
14,4.469223038792308,0,29.0,4.9,1.0,23.0
16,13.215481259999029,0,35.0,4.5,1.0,22.0
18,1.5202938690324594,0,37.0,5.0,0.0,10.0
28,1.572533729286321,0,35.0,4.0,1.0,10.0
37,12.464226008964719,3,37.0,4.6,1.0,19.0
21,19.761706467413592,1,37.0,4.5,1.0,18.0
28,9.081833107521826,3,32.0,4.7,1.0,20.0
29,4.674153680097242,1,36.0,4.5,0.0,17.0
39,10.708220667367794,3,28.0,4.1,0.0,20.0
37,17.098593053938863,3,28.0,4.6,1.0,20.0
21,12.580267822400963,0,33.0,4.8,0.0,22.0
22,9.363084628485131,3,39.0,4.9,1.0,19.0
38,13.184918189761287,1,39.0,4.3,2.0,17.0
25,4.67414369897644,1,39.0,4.7,0.0,17.0
22,19.915298664494237,1,33.0,4.9,1.0,18.0
25,17.29786575291325,3,22.0,4.5,1.0,20.0
41,16.660108123693192,3,39.0,4.8,1.0,21.0
26,1.5204704557283455,0,38.0,4.3,1.0,10.0
19,20.182728114832916,0,22.0,4.9,1.0,22.0
18,1.5525569843004514,0,24.0,4.0,1.0,10.0
15,1.572533729286321,0,37.0,4.5,0.0,8.0
21,4.610365144357058,3,24.0,4.7,1.0,20.0
17,20.253058591951756,3,26.0,4.8,0.0,20.0
26,6.147194518583352,2,30.0,4.6,1.0,14.0
10,3.025144329113595,0,37.0,4.7,0.0,9.0
42,10.427215010407021,1,36.0,4.4,1.0,17.0
39,13.788282220013778,3,24.0,4.2,2.0,22.0
40,1.5147927355664839,2,28.0,3.9,1.0,11.0
21,1.5580739318105787,0,32.0,4.7,0.0,10.0
33,10.641581256626232,1,37.0,3.9,1.0,17.0
36,3.0734222587643045,2,37.0,4.1,1.0,11.0
24,13.789066440485813,0,28.0,4.8,0.0,23.0
33,6.054757424280905,2,32.0,5.0,1.0,14.0
11,12.23656153955492,0,21.0,4.7,0.0,22.0
24,3.0736267316959007,0,23.0,4.4,1.0,10.0
29,13.406088270680275,1,38.0,4.9,0.0,18.0
17,3.1051449132268645,0,33.0,4.6,1.0,10.0
36,10.704238934519315,3,23.0,4.3,1.0,19.0
10,5.958586130823786,1,27.0,4.7,0.0,15.0
17,10.416889336224843,0,35.0,4.9,0.0,23.0
18,3.145067434621583,0,23.0,4.7,1.0,8.0
11,3.0251533668867396,0,21.0,4.9,0.0,10.0
24,20.182634488293672,3,36.0,4.7,0.0,19.0
27,4.5877613789702085,3,34.0,4.6,1.0,21.0
24,13.583332471810195,3,25.0,4.6,1.0,19.0
30,10.565155904264532,3,32.0,4.7,0.0,20.0
48,12.100157238168938,1,37.0,5.0,1.0,18.0
32,12.25701219409813,1,26.0,4.8,1.0,17.0
24,13.61128304620412,0,25.0,4.6,1.0,23.0
38,17.074786485938343,1,35.0,4.6,2.0,17.0
35,20.55800038818806,3,32.0,4.7,1.0,20.0
39,10.641495972351702,0,31.0,3.7,0.0,22.0
21,17.138295790539786,1,27.0,4.6,0.0,17.0
30,20.17741678822261,1,32.0,4.7,1.0,17.0
15,6.0811084845161325,1,29.0,4.7,0.0,16.0
26,4.674174529063472,3,25.0,4.7,0.0,20.0
27,12.580267822400963,3,24.0,4.8,0.0,19.0
17,1.5525801593211894,0,35.0,4.8,1.0,9.0
14,1.5093577696337532,2,25.0,4.5,1.0,12.0
21,1.552331352726081,2,20.0,4.8,1.0,11.0
23,6.050551152462876,1,38.0,4.6,1.0,16.0
25,4.663658229921789,3,25.0,4.7,1.0,19.0
39,13.681056958913906,3,21.0,4.2,1.0,20.0
30,10.641042055468692,1,36.0,4.7,1.0,17.0
33,4.537640130462668,1,33.0,4.4,1.0,17.0
17,13.830206237242956,1,37.0,4.8,1.0,18.0
34,6.2101379656240985,1,32.0,4.4,0.0,16.0
17,9.074821802568852,0,35.0,5.0,0.0,22.0
38,12.418480328292787,1,32.0,5.0,1.0,17.0
27,1.572533729286321,0,20.0,4.5,1.0,8.0
29,19.976746466954737,3,21.0,4.8,1.0,19.0
18,7.8025506093777235,0,26.0,4.6,1.0,22.0
26,7.790314135591859,1,30.0,4.7,1.0,18.0
26,7.68369791028496,1,26.0,5.0,1.0,17.0
16,9.054602228168925,3,29.0,4.6,1.0,20.0
30,19.619196710684648,1,38.0,4.7,1.0,18.0
18,5.958771662511523,2,26.0,4.5,1.0,13.0
19,1.4906380442411205,0,35.0,4.7,0.0,8.0
39,13.611566722125085,1,39.0,4.6,0.0,17.0
15,10.587773645836048,0,23.0,4.6,1.0,22.0
20,1.5263760451805652,0,26.0,4.7,0.0,9.0
42,10.906036622245484,3,30.0,4.8,2.0,20.0
24,16.901828274275406,0,38.0,4.8,0.0,23.0
33,16.85256546543028,1,33.0,4.1,0.0,17.0
30,17.074256778794595,3,32.0,5.0,1.0,19.0
16,16.72146713385881,3,26.0,4.8,0.0,21.0
26,3.145067434621583,0,38.0,4.7,1.0,9.0
39,10.683799592737405,3,28.0,4.0,1.0,21.0
18,3.0736267316959007,0,28.0,4.8,1.0,9.0
17,3.0877926036871326,0,25.0,4.6,1.0,8.0
26,12.46418980459368,0,28.0,5.0,1.0,23.0
54,13.68149202266889,3,31.0,4.0,1.0,19.0
32,7.46114894864356,1,30.0,5.0,1.0,18.0
15,1.5366213355982792,0,27.0,4.7,0.0,9.0
14,1.5545511732988062,0,29.0,4.9,0.0,9.0
15,9.121036990826918,0,25.0,4.6,0.0,23.0
31,9.326577421221064,3,36.0,4.4,1.0,19.0
36,12.48470710194412,1,27.0,5.0,1.0,18.0
47,13.973207156405252,3,32.0,4.8,1.0,19.0
11,4.657127681974745,3,22.0,4.6,1.0,21.0
28,10.586541004121504,1,22.0,4.9,1.0,17.0
26,7.660205777239119,3,34.0,4.8,0.0,21.0
38,12.16161548161981,1,21.0,5.0,1.0,18.0
27,13.97317756157655,3,28.0,4.8,1.0,21.0
20,6.217860329667253,2,35.0,4.8,1.0,12.0
37,13.61082462242586,3,32.0,4.5,0.0,19.0
33,7.562921044749782,3,34.0,4.7,1.0,21.0
18,3.0408931296411703,0,34.0,5.0,1.0,10.0
12,4.464864633689886,3,24.0,4.8,1.0,21.0
29,6.146746629962817,2,36.0,4.9,0.0,13.0
23,11.007734763744617,3,28.0,4.8,1.0,19.0
22,14.044732915894159,3,28.0,4.7,1.0,20.0
11,6.05449875435502,1,26.0,4.9,1.0,16.0
23,4.53754359959467,0,32.0,4.8,1.0,22.0
39,9.326602961232513,3,31.0,4.2,2.0,21.0
15,1.572533729286321,0,25.0,4.5,1.0,9.0
38,13.184484437390376,3,24.0,4.6,1.0,20.0
21,10.707675026486205,1,22.0,4.6,1.0,17.0
17,1.572533729286321,0,36.0,4.6,1.0,9.0
34,10.923744986168584,3,22.0,4.6,0.0,20.0
28,4.540192983958517,3,23.0,4.8,1.0,19.0
27,17.29786575291325,0,26.0,4.8,1.0,23.0
40,16.385802266862793,3,29.0,4.0,1.0,20.0
16,3.073787868356216,0,20.0,4.1,0.0,9.0
21,3.1214062495331607,2,32.0,5.0,1.0,11.0
35,9.313449926160661,3,33.0,4.0,1.0,20.0
43,20.44292976252901,0,38.0,4.7,0.0,23.0
23,19.915298664494237,0,28.0,4.6,1.0,23.0
25,20.848074005447355,3,20.0,4.7,0.0,21.0
33,3.0184094452114865,2,37.0,4.1,0.0,11.0
29,16.72115728076054,0,32.0,4.9,1.0,22.0
20,11.917649947586655,1,39.0,4.7,0.0,17.0
23,16.38598063528554,3,26.0,4.9,1.0,21.0
21,7.720670489738337,0,34.0,4.7,1.0,22.0
22,7.600983953739401,1,23.0,4.7,1.0,17.0
15,9.314907489514155,3,26.0,4.7,1.0,19.0
20,4.656811824870756,0,37.0,4.7,0.0,23.0
17,7.76260023979039,3,28.0,4.9,1.0,19.0
29,12.116950608888414,0,34.0,4.7,0.0,23.0
46,19.36321160672078,1,36.0,4.2,1.0,18.0
26,1.5147861398649296,0,35.0,4.2,0.0,8.0
26,16.600361127912656,0,37.0,4.9,1.0,22.0
34,13.789485363023294,0,21.0,3.1,0.0,22.0
13,1.536906134034303,2,24.0,4.7,0.0,12.0
10,1.4981248106591787,0,20.0,4.7,0.0,8.0
21,1.552331352726081,0,20.0,4.7,1.0,9.0
22,3.0251533668867396,0,23.0,4.3,1.0,9.0
34,19.367701972031078,1,24.0,4.9,1.0,18.0
12,1.536836906549953,0,23.0,4.6,0.0,10.0
22,3.029512751162419,0,34.0,5.0,1.0,9.0
10,3.027483634851258,0,20.0,4.9,0.0,8.0
19,1.4898423067405666,0,38.0,4.9,0.0,8.0
17,4.717601092054723,3,35.0,4.7,1.0,21.0
21,7.546267706957737,3,33.0,4.6,0.0,20.0
28,7.4489701519330795,3,39.0,4.8,0.0,21.0
34,10.86586608780909,3,38.0,3.7,2.0,21.0
34,1.5125746930783428,0,30.0,4.1,0.0,10.0
17,17.29786575291325,0,27.0,5.0,1.0,22.0
16,3.116121839413475,0,24.0,4.1,1.0,10.0
35,10.642292301678436,1,35.0,5.0,1.0,18.0
21,11.747351283055355,1,28.0,4.7,1.0,17.0
20,10.88143182310278,0,38.0,4.6,1.0,23.0
17,9.363084628485131,1,35.0,4.7,0.0,17.0
50,4.5405743887312955,3,25.0,4.2,2.0,21.0
29,4.596698554557205,1,28.0,5.0,0.0,17.0
43,16.902001940859687,1,29.0,4.6,3.0,17.0
38,16.15276300944043,1,26.0,4.7,0.0,17.0
23,9.313300003113902,3,33.0,4.7,1.0,21.0
26,10.881329493408392,0,37.0,4.8,1.0,23.0
11,4.657159718107683,1,22.0,4.8,0.0,18.0
44,20.18085916835158,1,39.0,4.2,2.0,17.0
25,1.5322753274864631,2,33.0,4.8,0.0,11.0
33,1.4901739564930154,2,39.0,4.9,2.0,11.0
43,10.868212517103021,3,22.0,4.7,1.0,21.0
17,7.790426271963797,3,32.0,4.9,1.0,19.0
17,13.583068670275285,0,39.0,4.6,0.0,23.0
19,7.7720962407184935,0,24.0,4.1,1.0,22.0
18,10.868262820109699,1,23.0,4.8,1.0,18.0
28,3.0189069957366157,2,36.0,4.8,1.0,11.0
30,13.480957508143813,3,38.0,4.9,1.0,19.0
35,17.098467518755893,0,50.0,6.0,1.0,21.0
42,13.612447554496786,3,27.0,4.6,2.0,21.0
30,7.761780026108867,3,37.0,4.7,1.0,20.0
11,3.0295597395005274,0,26.0,4.9,0.0,8.0
12,9.315725653468126,0,25.0,4.7,1.0,22.0
34,6.128804224238059,2,31.0,4.6,1.0,15.0
34,12.256046315965444,0,27.0,2.8,1.0,23.0
24,6.29013467763468,2,33.0,4.8,0.0,13.0
16,4.663438748149055,1,37.0,4.6,1.0,18.0
15,4.610621612645187,3,23.0,4.5,1.0,19.0
21,4.717601092054723,1,24.0,4.8,1.0,17.0
30,13.767318777064409,3,23.0,4.8,1.0,21.0
15,20.28602593785875,0,35.0,5.0,0.0,23.0
24,5.9592931098219735,1,28.0,4.8,1.0,16.0
28,12.293569688294703,0,33.0,4.7,1.0,23.0
21,13.615833459011268,1,35.0,5.0,1.0,18.0
17,4.544264509631538,1,27.0,4.6,0.0,17.0
16,7.4489701519330795,1,23.0,4.8,1.0,17.0
24,7.683253857182166,3,26.0,4.7,1.0,20.0
19,16.635629218678122,0,24.0,4.6,0.0,23.0
15,7.772343594464245,0,36.0,5.0,0.0,0.0
20,1.536828545242727,0,27.0,5.0,1.0,8.0
19,1.5545625412407003,0,25.0,4.8,1.0,10.0
41,1.4687249859622196,2,32.0,4.3,1.0,11.0
15,7.68415541716559,1,23.0,4.7,1.0,17.0
26,3.1162385581768866,2,30.0,4.6,1.0,11.0
20,7.660957436559021,3,27.0,4.5,0.0,22.0
15,6.175848827388972,1,31.0,4.7,1.0,15.0
28,4.476870823146776,1,37.0,4.6,1.0,17.0
27,4.494246018081997,3,20.0,4.5,1.0,21.0
20,3.025332706173566,2,25.0,4.6,1.0,12.0
14,6.20919924806096,2,27.0,4.8,0.0,13.0
44,4.674393132741051,3,35.0,4.8,1.0,21.0
30,1.4922901835795404,0,38.0,4.1,1.0,9.0
25,11.916582838288104,3,22.0,4.9,1.0,21.0
53,16.384366809227615,3,36.0,4.9,1.0,21.0
24,12.464226008964719,1,29.0,4.9,1.0,18.0
23,1.572533729286321,0,37.0,5.0,1.0,10.0
31,9.36385112613482,3,31.0,5.0,0.0,21.0
38,20.287143464812583,3,25.0,4.6,1.0,19.0
36,3.145067434621583,2,29.0,4.2,1.0,11.0
14,4.65734737800111,0,25.0,4.8,1.0,23.0
26,1.5322206834602052,0,36.0,4.9,0.0,9.0
39,4.610339345524684,1,32.0,4.0,2.0,18.0
30,16.635820545592292,1,37.0,4.7,1.0,17.0
33,10.756961091860271,3,23.0,4.6,0.0,20.0
34,3.025098484224574,2,38.0,4.9,1.0,12.0
23,16.63651695459671,3,24.0,4.5,1.0,21.0
17,20.253258047708663,3,26.0,4.8,0.0,20.0
20,16.476590576083705,0,28.0,4.7,1.0,23.0
15,12.074047498027575,3,36.0,4.8,1.0,20.0
39,4.528158738548494,3,32.0,4.2,0.0,22.0
37,19.840099821486536,1,28.0,4.7,1.0,17.0
27,3.0250598092773755,0,22.0,4.2,0.0,10.0
12,12.074224380435524,0,24.0,4.9,1.0,22.0
26,7.8626681674103684,1,33.0,5.0,1.0,18.0
16,1.5525820816228664,0,26.0,4.9,0.0,8.0
18,6.037614687084906,2,29.0,4.6,0.0,12.0
19,9.075228438646324,0,20.0,4.9,0.0,22.0
33,16.384366809227615,1,32.0,4.8,1.0,18.0
18,11.919595217848318,0,27.0,4.9,0.0,23.0
